[0];[0];[0];;6.294483731008576;4.176512793253633e-06;;6.294483731008576;0.0;;4.176512793253633e-06;0.0;;6.294479554495783;;0.004988908767700195;0.004987001419067383;0.000997304916381836;0.0;0.004987001419067383;;100.0;100.0;100.0;;[0]
[0];[0];[0];;2.96017932391736;0.00030755508092766994;;6.294483731008576;-3.334304407091216;;4.176512793253633e-06;0.0003033785681344163;;6.294479554495783;;0.005980014801025391;0.015955209732055664;0.0009984970092773438;0.0019965171813964844;0.017951011657714844;;100.0;100.0;100.0;;[0]
[0];[0];[0];;1.9687928103239938;0.004086836970436084;;6.294483731008576;-4.325690920684583;;4.176512793253633e-06;0.00408266045764283;;6.294479554495783;;0.008982181549072266;0.04288482666015625;0.0009918212890625;0.006983757019042969;0.0478672981262207;;100.0;100.0;100.0;;[0]
[0];[0];[0];;1.085130119435886;0.004818282258702574;;6.294483731008576;-5.2093536115726895;;4.176512793253633e-06;0.00481410574590932;;6.294479554495783;;0.009972572326660156;0.1016998291015625;0.002992391586303711;0.016954660415649414;0.11968064308166504;;100.0;100.0;100.0;;[0]
[0];[0];[0];;0.7191304082394666;0.05743440957440482;;6.294483731008576;-5.575353322769109;;4.176512793253633e-06;0.05743023306161157;;6.294479554495783;;0.01299428939819336;0.23935747146606445;0.0029926300048828125;0.04485154151916504;0.28623461723327637;;100.0;100.0;100.0;;[0]
[0];[0];[0];;0.3360042803034824;0.2885806050027063;;6.294483731008576;-5.958479450705093;;4.176512793253633e-06;0.28857642848991305;;6.294479554495783;;0.01595759391784668;0.5565385818481445;0.0039904117584228516;0.10970520973205566;0.663226842880249;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-0.05534214945816196;0.38553797691082087;;6.294483731008576;-6.349825880466738;;4.176512793253633e-06;0.3855338003980276;;6.294479554495783;;0.017949581146240234;1.2615973949432373;0.003989219665527344;0.26130151748657227;1.5309321880340576;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-0.4623029516970635;0.19617655205276863;;6.294483731008576;-6.7567866827056395;;4.176512793253633e-06;0.19617237553997538;;6.294479554495783;;0.02192997932434082;2.8423681259155273;0.005984783172607422;0.6123902797698975;3.466698169708252;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-0.7577179483124661;0.58373483133783;;6.294483731008576;-7.052201679321042;;4.176512793253633e-06;0.5837306548250367;;6.294479554495783;;0.025930404663085938;6.341066598892212;0.0069811344146728516;1.4102451801300049;7.748254299163818;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-1.2122731499062076;0.6125318257281027;;6.294483731008576;-7.506756880914784;;4.176512793253633e-06;0.6125276492153094;;6.294479554495783;;0.028896570205688477;14.087317705154419;0.007009029388427734;3.2024338245391846;17.305708646774292;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-1.55241946906354;0.747285281411076;;6.294483731008576;-7.846903200072116;;4.176512793253633e-06;0.7472811048982827;;6.294479554495783;;0.03291463851928711;31.178568363189697;0.008976459503173828;7.189767599105835;38.39230394363403;;100.0;100.0;100.0;;[0]
