[0];[0];[0];;6.294483731008576;4.176512793253633e-06;;6.294483731008576;0.0;;0.00011602245031164231;-0.00011184593751838868;;105.14756604788235;;0.0049896240234375;0.004988431930541992;0.0009655952453613281;0.0;;100.0;100.0;100.0;;[0]
[0];[0];[0];;2.96017932391736;0.00030755508092766994;;6.294483731008576;-3.334304407091216;;0.00011602245031164231;0.0001915326306160276;;105.14756604788235;;0.006016254425048828;0.015956640243530273;0.0009968280792236328;0.0019948482513427734;;100.0;100.0;100.0;;[0]
[0];[0];[0];;1.9687928103239938;0.004086836970436084;;6.294483731008576;-4.325690920684583;;0.00011602245031164231;0.003970814520124441;;105.14756604788235;;0.008945703506469727;0.042912960052490234;0.000997781753540039;0.0069811344146728516;;100.0;100.0;100.0;;[0]
[0];[0];[0];;1.085130119435886;0.004818282258702574;;6.294483731008576;-5.2093536115726895;;0.00011602245031164231;0.004702259808390932;;105.14756604788235;;0.010977029800415039;0.10241055488586426;0.001995086669921875;0.01792168617248535;;100.0;100.0;100.0;;[0]
[0];[0];[0];;0.7191304082394666;0.05743440957440482;;6.294483731008576;-5.575353322769109;;0.00011602245031164231;0.05731838712409318;;105.14756604788235;;0.012993812561035156;0.24456286430358887;0.0029921531677246094;0.04487943649291992;;100.0;100.0;100.0;;[0]
[0];[0];[0];;0.3360042803034824;0.2885806050027063;;6.294483731008576;-5.958479450705093;;0.00011602245031164231;0.2884645825523947;;105.14756604788235;;0.014947175979614258;0.5741105079650879;0.003962516784667969;0.11073040962219238;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-0.05534214945816196;0.38553797691082087;;6.294483731008576;-6.349825880466738;;0.00011602245031164231;0.38542195446050925;;105.14756604788235;;0.018950223922729492;1.2690181732177734;0.0050160884857177734;0.26429057121276855;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-0.4623029516970635;0.19617655205276863;;6.294483731008576;-6.7567866827056395;;0.00011602245031164231;0.19606052960245698;;105.14756604788235;;0.021941423416137695;2.8810575008392334;0.00498652458190918;0.633305549621582;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-0.7577179483124661;0.58373483133783;;6.294483731008576;-7.052201679321042;;0.00011602245031164231;0.5836188088875184;;105.14756604788235;;0.02595829963684082;6.412564277648926;0.0059850215911865234;1.424743413925171;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-1.2122731499062076;0.6125318257281027;;6.294483731008576;-7.506756880914784;;0.00011602245031164231;0.6124158032777911;;105.14756604788235;;0.02892613410949707;14.413877487182617;0.006978511810302734;3.2744574546813965;;100.0;100.0;100.0;;[0]
[0];[0];[0];;-1.55241946906354;0.747285281411076;;6.294483731008576;-7.846903200072116;;0.00011602245031164231;0.7471692589607644;;105.14756604788235;;0.03191828727722168;31.446717023849487;0.007978677749633789;7.329975843429565;;100.0;100.0;100.0;;[0]
