[0, 1];[0, 1];[0, 1];;4.254775955787572;0.0002788413225904749;;4.254775955787572;0.0;;1.0164242969565236e-05;0.0002686770796209096;;4.254765791544602;;0.04488253593444824;0.10973930358886719;0.002989530563354492;0.008972406387329102;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;2.818853085971971;0.00023537803472474514;;4.254775955787572;-1.435922869815601;;1.0164242969565236e-05;0.0002252137917551799;;4.254765791544602;;0.06087160110473633;0.2992391586303711;0.004985809326171875;0.022966861724853516;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;2.1017526647281053;0.0038416472445092806;;4.254775955787572;-2.153023291059467;;1.0164242969565236e-05;0.0038314830015397155;;4.254765791544602;;0.0797884464263916;0.746002197265625;0.007978200912475586;0.058502912521362305;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;1.5449192735333062;0.01901971499731332;;4.254775955787572;-2.709856682254266;;1.0164242969565236e-05;0.019009550754343754;;4.254765791544602;;0.10671138763427734;1.8284614086151123;0.009946584701538086;0.14563703536987305;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;1.1331950600804734;0.03659190582874646;;4.254775955787572;-3.1215808957070985;;1.0164242969565236e-05;0.03658174158577689;;4.254765791544602;;0.1376044750213623;4.274602651596069;0.013962745666503906;0.36305856704711914;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;0.70937688348579;0.019247702806190127;;4.254775955787572;-3.545399072301782;;1.0164242969565236e-05;0.019237538563220562;;4.254765791544602;;0.18350934982299805;10.006524324417114;0.01794743537902832;0.875098705291748;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;0.3427507500054974;0.06711505757536569;;4.254775955787572;-3.912025205782075;;1.0164242969565236e-05;0.06710489333239612;;4.254765791544602;;0.24032950401306152;23.4449679851532;0.02094435691833496;2.1017167568206787;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;-0.0252160003547085;0.027269621409638838;;4.254775955787572;-4.279991956142281;;1.0164242969565236e-05;0.027259457166669273;;4.254765791544602;;0.31618738174438477;54.7494261264801;0.02595829963684082;4.9530065059661865;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;-0.35886329321516963;0.04949765706068896;;4.254775955787572;-4.613639249002742;;1.0164242969565236e-05;0.04948749281771939;;4.254765791544602;;0.4199995994567871;128.604248046875;0.03191709518432617;11.503652334213257;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;-0.672037654756108;0.045666718677825374;;4.254775955787572;-4.926813610543681;;1.0164242969565236e-05;0.045656554434855806;;4.254765791544602;;0.5345699787139893;299.94863629341125;0.03689742088317871;27.102047204971313;;100.0;100.0;100.0;;[0, 1]
